# x y z r g b
5 -6 19 180 210 230
5 -6 20 180 210 230
5 -6 21 180 210 230
6 -13 -3 180 210 230
6 -13 -2 180 210 230
6 -13 -1 180 210 230
6 -13 0 180 210 230
6 -13 1 180 210 230
6 -13 2 180 210 230
6 -13 3 180 210 230
6 -12 -7 180 210 230
6 -12 -6 180 210 230
6 -12 -5 180 210 230
6 -12 -4 180 210 230
6 -12 -3 180 210 230
6 -12 -2 180 210 230
6 -12 2 180 210 230
6 -12 3 180 210 230
6 -12 4 180 210 230
6 -12 5 180 210 230
6 -12 6 180 210 230
6 -12 7 180 210 230
6 -11 -9 180 210 230
6 -11 -8 180 210 230
6 -11 -7 180 210 230
6 -11 -6 180 210 230
6 -11 6 180 210 230
6 -11 7 180 210 230
6 -11 8 180 210 230
6 -11 9 180 210 230
6 -10 -12 180 210 230
6 -10 -11 180 210 230
6 -10 -10 180 210 230
6 -10 -9 180 210 230
6 -10 9 180 210 230
6 -10 10 180 210 230
6 -10 11 180 210 230
6 -10 12 180 210 230
6 -9 -14 180 210 230
6 -9 -13 180 210 230
6 -9 -12 180 210 230
6 -9 12 180 210 230
6 -9 13 180 210 230
6 -9 14 180 210 230
6 -8 -16 180 210 230
6 -8 -15 180 210 230
6 -8 -14 180 210 230
6 -8 14 180 210 230
6 -8 15 180 210 230
6 -8 16 180 210 230
6 -7 -18 180 210 230
6 -7 -17 180 210 230
6 -7 -16 180 210 230
6 -7 16 180 210 230
6 -7 17 180 210 230
6 -7 18 180 210 230
6 -6 -21 180 210 230
6 -6 -20 180 210 230
6 -6 -19 180 210 230
6 -6 19 180 210 230
6 -6 20 180 210 230
6 -6 21 180 210 230
7 -13 -1 180 210 230
7 -13 0 180 210 230
7 -13 1 180 210 230
7 -12 -6 180 210 230
7 -12 -5 180 210 230
7 -12 -4 180 210 230
7 -12 -3 180 210 230
7 -12 -2 180 210 230
7 -12 -1 180 210 230
7 -12 0 180 210 230
7 -12 1 180 210 230
7 -12 2 180 210 230
7 -12 3 180 210 230
7 -12 4 180 210 230
7 -12 5 180 210 230
7 -12 6 180 210 230
7 -11 -8 180 210 230
7 -11 -7 180 210 230
7 -11 -6 180 210 230
7 -11 -5 180 210 230
7 -11 5 180 210 230
7 -11 6 180 210 230
7 -11 7 180 210 230
7 -11 8 180 210 230
7 -10 -11 180 210 230
7 -10 -10 180 210 230
7 -10 -9 180 210 230
7 -10 -8 180 210 230
7 -10 8 180 210 230
7 -10 9 180 210 230
7 -10 10 180 210 230
7 -10 11 180 210 230
7 -9 -13 180 210 230
7 -9 -12 180 210 230
7 -9 -11 180 210 230
7 -9 11 180 210 230
7 -9 12 180 210 230
7 -9 13 180 210 230
7 -8 -16 180 210 230
7 -8 -15 180 210 230
7 -8 -14 180 210 230
7 -8 -13 180 210 230
7 -8 13 180 210 230
7 -8 14 180 210 230
7 -8 15 180 210 230
7 -8 16 180 210 230
7 -7 -18 180 210 230
7 -7 -17 180 210 230
7 -7 -16 180 210 230
7 -7 16 180 210 230
7 -7 17 180 210 230
7 -7 18 180 210 230
7 -6 -20 180 210 230
7 -6 -19 180 210 230
7 -6 -18 180 210 230
7 -6 18 180 210 230
7 -6 19 180 210 230
7 -6 20 180 210 230
8 -12 -4 180 210 230
8 -12 -3 180 210 230
8 -12 -2 180 210 230
8 -12 -1 180 210 230
8 -12 0 180 210 230
8 -12 1 180 210 230
8 -12 2 180 210 230
8 -12 3 180 210 230
8 -12 4 180 210 230
8 -12 9 200 30 30
8 -12 10 200 30 30
8 -12 11 200 30 30
8 -11 -8 180 210 230
8 -11 -7 180 210 230
8 -11 -6 180 210 230
8 -11 -5 180 210 230
8 -11 -4 180 210 230
8 -11 -3 180 210 230
8 -11 3 180 210 230
8 -11 4 180 210 230
8 -11 5 180 210 230
8 -11 6 180 210 230
8 -11 7 180 210 230
8 -11 8 180 210 230
8 -11 9 200 30 30
8 -11 10 200 30 30
8 -11 11 200 30 30
8 -10 -10 180 210 230
8 -10 -9 180 210 230
8 -10 -8 180 210 230
8 -10 -7 180 210 230
8 -10 7 180 210 230
8 -10 8 180 210 230
8 -10 9 200 30 30
8 -10 10 200 30 30
8 -10 11 200 30 30
8 -9 -13 180 210 230
8 -9 -12 180 210 230
8 -9 -11 180 210 230
8 -9 -10 180 210 230
8 -9 10 180 210 230
8 -9 11 180 210 230
8 -9 12 180 210 230
8 -9 13 180 210 230
8 -8 -15 180 210 230
8 -8 -14 180 210 230
8 -8 -13 180 210 230
8 -8 13 180 210 230
8 -8 14 180 210 230
8 -8 15 180 210 230
8 -7 -18 180 210 230
8 -7 -17 180 210 230
8 -7 -16 180 210 230
8 -7 -15 180 210 230
8 -7 15 180 210 230
8 -7 16 180 210 230
8 -7 17 180 210 230
8 -7 18 180 210 230
8 -6 -20 180 210 230
8 -6 -19 180 210 230
8 -6 -18 180 210 230
8 -6 18 180 210 230
8 -6 19 180 210 230
8 -6 20 180 210 230
9 -13 9 200 30 30
9 -13 10 200 30 30
9 -13 11 200 30 30
9 -12 -2 180 210 230
9 -12 -1 180 210 230
9 -12 0 180 210 230
9 -12 1 180 210 230
9 -12 2 180 210 230
9 -12 8 200 30 30
9 -12 9 180 10 10
9 -12 10 180 10 10
9 -12 11 180 10 10
9 -12 12 200 30 30
9 -11 -6 180 210 230
9 -11 -5 180 210 230
9 -11 -4 180 210 230
9 -11 -3 180 210 230
9 -11 -2 180 210 230
9 -11 -1 180 210 230
9 -11 0 180 210 230
9 -11 1 180 210 230
9 -11 2 180 210 230
9 -11 3 180 210 230
9 -11 4 180 210 230
9 -11 5 180 210 230
9 -11 6 180 210 230
9 -11 8 200 30 30
9 -11 9 180 10 10
9 -11 10 120 70 40
9 -11 11 180 10 10
9 -11 12 200 30 30
9 -10 -10 180 210 230
9 -10 -9 180 210 230
9 -10 -8 180 210 230
9 -10 -7 180 210 230
9 -10 -6 180 210 230
9 -10 6 180 210 230
9 -10 7 180 210 230
9 -10 8 200 30 30
9 -10 9 180 10 10
9 -10 10 180 10 10
9 -10 11 180 10 10
9 -10 12 200 30 30
9 -9 -12 180 210 230
9 -9 -11 180 210 230
9 -9 -10 180 210 230
9 -9 -9 180 210 230
9 -9 9 200 30 30
9 -9 10 200 30 30
9 -9 11 200 30 30
9 -9 12 180 210 230
9 -8 -15 180 210 230
9 -8 -14 180 210 230
9 -8 -13 180 210 230
9 -8 -12 180 210 230
9 -8 12 180 210 230
9 -8 13 180 210 230
9 -8 14 180 210 230
9 -8 15 180 210 230
9 -7 -17 180 210 230
9 -7 -16 180 210 230
9 -7 -15 180 210 230
9 -7 15 180 210 230
9 -7 16 180 210 230
9 -7 17 180 210 230
9 -6 -20 180 210 230
9 -6 -19 180 210 230
9 -6 -18 180 210 230
9 -6 -17 180 210 230
9 -6 17 180 210 230
9 -6 18 180 210 230
9 -6 19 180 210 230
9 -6 20 180 210 230
10 -13 9 200 30 30
10 -13 10 200 30 30
10 -13 11 200 30 30
10 -12 8 200 30 30
10 -12 9 180 10 10
10 -12 10 120 70 40
10 -12 11 180 10 10
10 -12 12 200 30 30
10 -11 -5 180 210 230
10 -11 -4 180 210 230
10 -11 -3 180 210 230
10 -11 -2 180 210 230
10 -11 -1 180 210 230
10 -11 0 180 210 230
10 -11 1 180 210 230
10 -11 2 180 210 230
10 -11 3 180 210 230
10 -11 4 180 210 230
10 -11 5 180 210 230
10 -11 8 200 30 30
10 -11 9 120 70 40
10 -11 10 120 70 40
10 -11 11 120 70 40
10 -11 12 200 30 30
10 -10 -9 180 210 230
10 -10 -8 180 210 230
10 -10 -7 180 210 230
10 -10 -6 180 210 230
10 -10 -5 180 210 230
10 -10 -4 180 210 230
10 -10 4 180 210 230
10 -10 5 180 210 230
10 -10 6 180 210 230
10 -10 7 180 210 230
10 -10 8 200 30 30
10 -10 9 180 10 10
10 -10 10 120 70 40
10 -10 11 180 10 10
10 -10 12 200 30 30
10 -9 -12 180 210 230
10 -9 -11 180 210 230
10 -9 -10 180 210 230
10 -9 -9 180 210 230
10 -9 -8 180 210 230
10 -9 8 180 210 230
10 -9 9 200 30 30
10 -9 10 200 30 30
10 -9 11 200 30 30
10 -9 12 180 210 230
10 -8 -14 180 210 230
10 -8 -13 180 210 230
10 -8 -12 180 210 230
10 -8 -11 180 210 230
10 -8 10 80 50 20
10 -8 11 180 210 230
10 -8 12 180 210 230
10 -8 13 180 210 230
10 -8 14 180 210 230
10 -7 -17 180 210 230
10 -7 -16 180 210 230
10 -7 -15 180 210 230
10 -7 -14 180 210 230
10 -7 10 80 50 20
10 -7 14 180 210 230
10 -7 15 180 210 230
10 -7 16 180 210 230
10 -7 17 180 210 230
10 -6 -19 180 210 230
10 -6 -18 180 210 230
10 -6 -17 180 210 230
10 -6 10 80 50 20
10 -6 17 180 210 230
10 -6 18 180 210 230
10 -6 19 180 210 230
11 -13 9 200 30 30
11 -13 10 200 30 30
11 -13 11 200 30 30
11 -12 8 200 30 30
11 -12 9 180 10 10
11 -12 10 180 10 10
11 -12 11 180 10 10
11 -12 12 200 30 30
11 -11 -2 180 210 230
11 -11 -1 180 210 230
11 -11 0 180 210 230
11 -11 1 180 210 230
11 -11 2 180 210 230
11 -11 8 200 30 30
11 -11 9 180 10 10
11 -11 10 120 70 40
11 -11 11 180 10 10
11 -11 12 200 30 30
11 -10 -7 180 210 230
11 -10 -6 180 210 230
11 -10 -5 180 210 230
11 -10 -4 180 210 230
11 -10 -3 180 210 230
11 -10 -2 180 210 230
11 -10 -1 180 210 230
11 -10 0 180 210 230
11 -10 1 180 210 230
11 -10 2 180 210 230
11 -10 3 180 210 230
11 -10 4 180 210 230
11 -10 5 180 210 230
11 -10 6 180 210 230
11 -10 7 180 210 230
11 -10 8 200 30 30
11 -10 9 180 10 10
11 -10 10 180 10 10
11 -10 11 180 10 10
11 -10 12 200 30 30
11 -9 -11 180 210 230
11 -9 -10 180 210 230
11 -9 -9 180 210 230
11 -9 -8 180 210 230
11 -9 -7 180 210 230
11 -9 7 180 210 230
11 -9 8 180 210 230
11 -9 9 200 30 30
11 -9 10 200 30 30
11 -9 11 200 30 30
11 -8 -13 180 210 230
11 -8 -12 180 210 230
11 -8 -11 180 210 230
11 -8 -10 180 210 230
11 -8 10 180 210 230
11 -8 11 180 210 230
11 -8 12 180 210 230
11 -8 13 180 210 230
11 -7 -16 180 210 230
11 -7 -15 180 210 230
11 -7 -14 180 210 230
11 -7 -13 180 210 230
11 -7 13 180 210 230
11 -7 14 180 210 230
11 -7 15 180 210 230
11 -7 16 180 210 230
11 -6 -19 180 210 230
11 -6 -18 180 210 230
11 -6 -17 180 210 230
11 -6 -16 180 210 230
11 -6 16 180 210 230
11 -6 17 180 210 230
11 -6 18 180 210 230
11 -6 19 180 210 230
12 -13 -4 200 30 30
12 -13 -3 200 30 30
12 -13 -2 200 30 30
12 -12 -4 200 30 30
12 -12 -3 200 30 30
12 -12 -2 200 30 30
12 -12 9 200 30 30
12 -12 10 200 30 30
12 -12 11 200 30 30
12 -11 -4 200 30 30
12 -11 -3 200 30 30
12 -11 -2 200 30 30
12 -11 9 200 30 30
12 -11 10 200 30 30
12 -11 11 200 30 30
12 -10 -6 180 210 230
12 -10 -5 180 210 230
12 -10 -4 180 210 230
12 -10 -3 180 210 230
12 -10 -2 180 210 230
12 -10 -1 180 210 230
12 -10 0 180 210 230
12 -10 1 180 210 230
12 -10 2 180 210 230
12 -10 3 180 210 230
12 -10 4 180 210 230
12 -10 5 180 210 230
12 -10 6 180 210 230
12 -10 9 200 30 30
12 -10 10 200 30 30
12 -10 11 200 30 30
12 -9 -10 180 210 230
12 -9 -9 180 210 230
12 -9 -8 180 210 230
12 -9 -7 180 210 230
12 -9 -6 180 210 230
12 -9 -5 180 210 230
12 -9 -4 180 210 230
12 -9 4 180 210 230
12 -9 5 180 210 230
12 -9 6 180 210 230
12 -9 7 180 210 230
12 -9 8 180 210 230
12 -9 9 180 210 230
12 -9 10 180 210 230
12 -8 -13 180 210 230
12 -8 -12 180 210 230
12 -8 -11 180 210 230
12 -8 -10 180 210 230
12 -8 -9 180 210 230
12 -8 9 180 210 230
12 -8 10 180 210 230
12 -8 11 180 210 230
12 -8 12 180 210 230
12 -8 13 180 210 230
12 -7 -15 180 210 230
12 -7 -14 180 210 230
12 -7 -13 180 210 230
12 -7 -12 180 210 230
12 -7 12 180 210 230
12 -7 13 180 210 230
12 -7 14 180 210 230
12 -7 15 180 210 230
12 -6 -18 180 210 230
12 -6 -17 180 210 230
12 -6 -16 180 210 230
12 -6 -15 180 210 230
12 -6 15 180 210 230
12 -6 16 180 210 230
12 -6 17 180 210 230
12 -6 18 180 210 230
13 -14 -4 200 30 30
13 -14 -3 200 30 30
13 -14 -2 200 30 30
13 -13 -5 200 30 30
13 -13 -4 180 10 10
13 -13 -3 180 10 10
13 -13 -2 180 10 10
13 -13 -1 200 30 30
13 -12 -5 200 30 30
13 -12 -4 180 10 10
13 -12 -3 120 70 40
13 -12 -2 180 10 10
13 -12 -1 200 30 30
13 -11 -5 200 30 30
13 -11 -4 180 10 10
13 -11 -3 180 10 10
13 -11 -2 180 10 10
13 -11 -1 200 30 30
13 -10 -4 200 30 30
13 -10 -3 200 30 30
13 -10 -2 200 30 30
13 -10 -1 180 210 230
13 -10 0 180 210 230
13 -10 1 180 210 230
13 -10 2 180 210 230
13 -10 3 180 210 230
13 -9 -8 180 210 230
13 -9 -7 180 210 230
13 -9 -6 180 210 230
13 -9 -5 180 210 230
13 -9 -4 180 210 230
13 -9 -3 180 210 230
13 -9 -2 180 210 230
13 -9 -1 180 210 230
13 -9 0 180 210 230
13 -9 1 180 210 230
13 -9 2 180 210 230
13 -9 3 180 210 230
13 -9 4 180 210 230
13 -9 5 180 210 230
13 -9 6 180 210 230
13 -9 7 180 210 230
13 -9 8 180 210 230
13 -8 -12 180 210 230
13 -8 -11 180 210 230
13 -8 -10 180 210 230
13 -8 -9 180 210 230
13 -8 -8 180 210 230
13 -8 -7 180 210 230
13 -8 7 180 210 230
13 -8 8 180 210 230
13 -8 9 180 210 230
13 -8 10 180 210 230
13 -8 11 180 210 230
13 -8 12 180 210 230
13 -7 -15 180 210 230
13 -7 -14 180 210 230
13 -7 -13 180 210 230
13 -7 -12 180 210 230
13 -7 -11 180 210 230
13 -7 11 180 210 230
13 -7 12 180 210 230
13 -7 13 180 210 230
13 -7 14 180 210 230
13 -7 15 180 210 230
13 -6 -17 180 210 230
13 -6 -16 180 210 230
13 -6 -15 180 210 230
13 -6 -14 180 210 230
13 -6 14 180 210 230
13 -6 15 180 210 230
13 -6 16 180 210 230
13 -6 17 180 210 230
14 -14 -4 200 30 30
14 -14 -3 200 30 30
14 -14 -2 200 30 30
14 -13 -5 200 30 30
14 -13 -4 180 10 10
14 -13 -3 120 70 40
14 -13 -2 180 10 10
14 -13 -1 200 30 30
14 -12 -5 200 30 30
14 -12 -4 120 70 40
14 -12 -3 120 70 40
14 -12 -2 120 70 40
14 -12 -1 200 30 30
14 -11 -5 200 30 30
14 -11 -4 180 10 10
14 -11 -3 120 70 40
14 -11 -2 180 10 10
14 -11 -1 200 30 30
14 -10 -4 200 30 30
14 -10 -3 200 30 30
14 -10 -2 200 30 30
14 -9 -6 180 210 230
14 -9 -5 180 210 230
14 -9 -4 180 210 230
14 -9 -3 80 50 20
14 -9 -2 180 210 230
14 -9 -1 180 210 230
14 -9 0 180 210 230
14 -9 1 180 210 230
14 -9 2 180 210 230
14 -9 3 180 210 230
14 -9 4 180 210 230
14 -9 5 180 210 230
14 -9 6 180 210 230
14 -8 -10 180 210 230
14 -8 -9 180 210 230
14 -8 -8 180 210 230
14 -8 -7 180 210 230
14 -8 -6 180 210 230
14 -8 -5 180 210 230
14 -8 -3 80 50 20
14 -8 5 180 210 230
14 -8 6 180 210 230
14 -8 7 180 210 230
14 -8 8 180 210 230
14 -8 9 180 210 230
14 -8 10 180 210 230
14 -7 -14 180 210 230
14 -7 -13 180 210 230
14 -7 -12 180 210 230
14 -7 -11 180 210 230
14 -7 -10 180 210 230
14 -7 -3 80 50 20
14 -7 10 180 210 230
14 -7 11 180 210 230
14 -7 12 180 210 230
14 -7 13 180 210 230
14 -7 14 180 210 230
14 -6 -16 180 210 230
14 -6 -15 180 210 230
14 -6 -14 180 210 230
14 -6 -13 180 210 230
14 -6 13 180 210 230
14 -6 14 180 210 230
14 -6 15 180 210 230
14 -6 16 180 210 230
15 -14 -4 200 30 30
15 -14 -3 200 30 30
15 -14 -2 200 30 30
15 -13 -5 200 30 30
15 -13 -4 180 10 10
15 -13 -3 180 10 10
15 -13 -2 180 10 10
15 -13 -1 200 30 30
15 -12 -5 200 30 30
15 -12 -4 180 10 10
15 -12 -3 120 70 40
15 -12 -2 180 10 10
15 -12 -1 200 30 30
15 -11 -5 200 30 30
15 -11 -4 180 10 10
15 -11 -3 180 10 10
15 -11 -2 180 10 10
15 -11 -1 200 30 30
15 -10 -4 200 30 30
15 -10 -3 200 30 30
15 -10 -2 200 30 30
15 -9 -4 180 210 230
15 -9 -3 180 210 230
15 -9 -2 180 210 230
15 -9 -1 180 210 230
15 -9 0 180 210 230
15 -9 1 180 210 230
15 -9 2 180 210 230
15 -9 3 180 210 230
15 -9 4 180 210 230
15 -8 -9 180 210 230
15 -8 -8 180 210 230
15 -8 -7 180 210 230
15 -8 -6 180 210 230
15 -8 -5 180 210 230
15 -8 -4 180 210 230
15 -8 -3 180 210 230
15 -8 -2 180 210 230
15 -8 -1 180 210 230
15 -8 0 180 210 230
15 -8 1 180 210 230
15 -8 2 180 210 230
15 -8 3 180 210 230
15 -8 4 180 210 230
15 -8 5 180 210 230
15 -8 6 180 210 230
15 -8 7 180 210 230
15 -8 8 180 210 230
15 -8 9 180 210 230
15 -7 -13 180 210 230
15 -7 -12 180 210 230
15 -7 -11 180 210 230
15 -7 -10 180 210 230
15 -7 -9 180 210 230
15 -7 -8 180 210 230
15 -7 8 180 210 230
15 -7 9 180 210 230
15 -7 10 180 210 230
15 -7 11 180 210 230
15 -7 12 180 210 230
15 -7 13 180 210 230
15 -6 -16 180 210 230
15 -6 -15 180 210 230
15 -6 -14 180 210 230
15 -6 -13 180 210 230
15 -6 -12 180 210 230
15 -6 12 180 210 230
15 -6 13 180 210 230
15 -6 14 180 210 230
15 -6 15 180 210 230
15 -6 16 180 210 230
16 -13 -4 200 30 30
16 -13 -3 200 30 30
16 -13 -2 200 30 30
16 -12 -4 200 30 30
16 -12 -3 200 30 30
16 -12 -2 200 30 30
16 -11 -4 200 30 30
16 -11 -3 200 30 30
16 -11 -2 200 30 30
16 -8 -7 180 210 230
16 -8 -6 180 210 230
16 -8 -5 180 210 230
16 -8 -4 180 210 230
16 -8 -3 180 210 230
16 -8 -2 180 210 230
16 -8 -1 180 210 230
16 -8 0 180 210 230
16 -8 1 180 210 230
16 -8 2 180 210 230
16 -8 3 180 210 230
16 -8 4 180 210 230
16 -8 5 180 210 230
16 -8 6 180 210 230
16 -8 7 180 210 230
16 -7 -11 180 210 230
16 -7 -10 180 210 230
16 -7 -9 180 210 230
16 -7 -8 180 210 230
16 -7 -7 180 210 230
16 -7 -6 180 210 230
16 -7 6 180 210 230
16 -7 7 180 210 230
16 -7 8 180 210 230
16 -7 9 180 210 230
16 -7 10 180 210 230
16 -7 11 180 210 230
16 -6 -15 180 210 230
16 -6 -14 180 210 230
16 -6 -13 180 210 230
16 -6 -12 180 210 230
16 -6 -11 180 210 230
16 -6 11 180 210 230
16 -6 12 180 210 230
16 -6 13 180 210 230
16 -6 14 180 210 230
16 -6 15 180 210 230
17 -8 -5 180 210 230
17 -8 -4 180 210 230
17 -8 -3 180 210 230
17 -8 -2 180 210 230
17 -8 -1 180 210 230
17 -8 0 180 210 230
17 -8 1 180 210 230
17 -8 2 180 210 230
17 -8 3 180 210 230
17 -8 4 180 210 230
17 -8 5 180 210 230
17 -7 -10 180 210 230
17 -7 -9 180 210 230
17 -7 -8 180 210 230
17 -7 -7 180 210 230
17 -7 -6 180 210 230
17 -7 -5 180 210 230
17 -7 -4 180 210 230
17 -7 -3 180 210 230
17 -7 -2 180 210 230
17 -7 -1 180 210 230
17 -7 0 180 210 230
17 -7 1 180 210 230
17 -7 2 180 210 230
17 -7 3 180 210 230
17 -7 4 180 210 230
17 -7 5 180 210 230
17 -7 6 180 210 230
17 -7 7 180 210 230
17 -7 8 180 210 230
17 -7 9 180 210 230
17 -7 10 180 210 230
17 -6 -13 180 210 230
17 -6 -12 180 210 230
17 -6 -11 180 210 230
17 -6 -10 180 210 230
17 -6 -9 180 210 230
17 -6 9 180 210 230
17 -6 10 180 210 230
17 -6 11 180 210 230
17 -6 12 180 210 230
17 -6 13 180 210 230
18 -7 -8 180 210 230
18 -7 -7 180 210 230
18 -7 -6 180 210 230
18 -7 -5 180 210 230
18 -7 -4 180 210 230
18 -7 -3 180 210 230
18 -7 -2 180 210 230
18 -7 -1 180 210 230
18 -7 0 180 210 230
18 -7 1 180 210 230
18 -7 2 180 210 230
18 -7 3 180 210 230
18 -7 4 180 210 230
18 -7 5 180 210 230
18 -7 6 180 210 230
18 -7 7 180 210 230
18 -7 8 180 210 230
18 -6 -12 180 210 230
18 -6 -11 180 210 230
18 -6 -10 180 210 230
18 -6 -9 180 210 230
18 -6 -8 180 210 230
18 -6 -7 180 210 230
18 -6 7 180 210 230
18 -6 8 180 210 230
18 -6 9 180 210 230
18 -6 10 180 210 230
18 -6 11 180 210 230
18 -6 12 180 210 230
19 -7 -5 180 210 230
19 -7 -4 180 210 230
19 -7 -3 180 210 230
19 -7 -2 180 210 230
19 -7 -1 180 210 230
19 -7 0 180 210 230
19 -7 1 180 210 230
19 -7 2 180 210 230
19 -7 3 180 210 230
19 -7 4 180 210 230
19 -7 5 180 210 230
19 -6 -11 180 210 230
19 -6 -10 180 210 230
19 -6 -9 180 210 230
19 -6 -8 180 210 230
19 -6 -7 180 210 230
19 -6 -6 180 210 230
19 -6 -5 180 210 230
19 -6 -4 180 210 230
19 -6 -3 180 210 230
19 -6 -2 180 210 230
19 -6 -1 180 210 230
19 -6 1 180 210 230
19 -6 2 180 210 230
19 -6 3 180 210 230
19 -6 4 180 210 230
19 -6 5 180 210 230
19 -6 6 180 210 230
19 -6 7 180 210 230
19 -6 8 180 210 230
19 -6 9 180 210 230
19 -6 10 180 210 230
19 -6 11 180 210 230
20 -6 -9 180 210 230
20 -6 -8 180 210 230
20 -6 -7 180 210 230
20 -6 -6 180 210 230
20 -6 -5 180 210 230
20 -6 -4 180 210 230
20 -6 -3 180 210 230
20 -6 -2 180 210 230
20 -6 -1 180 210 230
20 -6 0 180 210 230
20 -6 1 180 210 230
20 -6 2 180 210 230
20 -6 3 180 210 230
20 -6 4 180 210 230
20 -6 5 180 210 230
20 -6 6 180 210 230
20 -6 7 180 210 230
20 -6 8 180 210 230
20 -6 9 180 210 230
21 -6 -6 180 210 230
21 -6 -5 180 210 230
21 -6 -4 180 210 230
21 -6 -3 180 210 230
21 -6 -2 180 210 230
21 -6 -1 180 210 230
21 -6 0 180 210 230
21 -6 1 180 210 230
21 -6 2 180 210 230
21 -6 3 180 210 230
21 -6 4 180 210 230
21 -6 5 180 210 230
21 -6 6 180 210 230
22 -6 0 180 210 230
